t,red_pos_X,red_pos_Y,blue_pos_X,blue_pos_Y
1.4714948760493265,1.3198619002446312,1.0205347030756173,1.156608509339766,-1.3202791206642532
3.474546514932861,1.2871716360828702,1.0351551023858794,1.1483276020972264,-1.2790958565887287
6.4999809511411915,1.281324625710785,0.9831519871658227,1.0631357144051623,-1.3075992044312892
8.514690837655818,1.3022468338659323,0.9771298945105997,1.122683809657433,-1.2846570683216414
12.614128760485363,1.299198944672465,0.9741228221931251,1.054870723508524,-1.1673854286569698
14.230305253671522,1.2925653440108078,0.9978785956132891,1.034915137004543,-1.2811829230853842
17.37624489044795,1.3221670427614893,0.9387573190446651,1.0734214953455732,-1.2798581550004906
22.711623910316302,1.3301007339542537,0.9562143946484434,1.149337777359129,-1.2826322603618319
24.06702015549202,1.3087993631649602,0.9716664126832504,1.1542454432764684,-1.2100768733636929
27.119749617681222,1.3443632348101409,0.953127491978421,1.133079253788624,-1.24966134639083
29.232828959364028,1.2794612845243116,0.9407114413937743,1.1442583017200492,-1.268440552894877
32.97755380546716,1.304187275682406,0.9527960549989869,1.1348376765201469,-1.1617047010711576
34.2659816889437,1.2914609564788229,0.8573670767238761,1.0773074347327454,-1.153967733823175
37.83405048467376,1.2636949830631594,0.934079695068385,1.1319545257236832,-1.2471539903670477
39.675490740598775,1.3087955402093325,0.8967476490786138,1.1508830336167841,-1.3064265387248304
41.29455368201584,1.3082621449206755,0.8637875165365279,1.1490203991209362,-1.1591776544660932
42.608225070512546,1.3495017398358138,0.919456094950041,1.1711111648284926,-1.2409075212499165
43.614412642281415,1.327711267512167,0.9388136604426944,1.1473561677583508,-1.164940916855482
46.279671553689404,1.2870660129109184,0.8951983189811208,1.1302430938962276,-1.2971397227324049
50.062229865188456,1.360058605702554,0.9141715313264779,1.167213803460021,-1.145719800731439
51.20663280878923,1.3445454543823268,0.9281500604961737,1.11269354903174,-1.2484017005104968
54.38186170540965,1.3294413848743019,0.9137613230389093,1.0707952097262006,-1.144350255745982
55.57096430336544,1.3095523983647201,0.9192831065465576,1.1070611526387777,-1.1775703399204511
57.77911155346717,1.2918330776865585,0.8920007184396345,1.078573926364323,-1.2211445021326695
58.826318435304515,1.306800598821442,0.8730396951867941,1.0823468544744992,-1.1915056698605933
63.15980074198468,1.3445109265102597,0.8216131665613312,1.1100662774818792,-1.1273463890109254
64.60676806759818,1.3648030267291587,0.8523414851504034,1.0780673730307955,-1.1531983246978903
76.42407218759301,1.359504858826269,0.8115286701613815,1.1055256941375124,-1.1033891860206622
77.44724608367945,1.3089826648204848,0.8846423650163131,1.0265231670174524,-1.0315467678530936
78.50412783011554,1.2935028229850547,0.8236567841509509,1.132157944185927,-1.206266010047312
81.0054436488224,1.3257002379383716,0.8256554660448813,1.1222383555337028,-1.041714717126838
82.33079747017298,1.2783299597268214,0.8334595834738703,1.0816865123124833,-1.114454652196698
84.99295586808306,1.331348995967031,0.8149316362600192,1.1562320865340319,-1.1587807775168641
88.40156982970757,1.3205129660967312,0.8487520299771862,1.171081537635526,-1.1728914352533668
89.57323687918135,1.3128729031628577,0.7882432402801292,1.044145822491115,-1.1132654938623423
90.90948420490234,1.2850220836071466,0.8057479040703989,1.086753421360506,-1.0548002120932447
92.78209442254398,1.3382423556888958,0.7782194111603272,1.086945235535288,-1.1031586318216553
95.58937746703562,1.3128534242424115,0.7576318753478095,1.079175790178516,-1.0150746916159599
97.28772079658835,1.2973880054033655,0.7716183623583859,1.1681096683927101,-1.159471374133596
102.30037989432522,1.256201762229718,0.7750075395797167,1.118317010623119,-1.07653790689823
105.61816597910395,1.3282288052598679,0.7579340212979976,1.1156909358206033,-1.1312862491315852
107.15539814909366,1.3736438390335386,0.7479890825687937,1.0291444308964575,-1.0471180129343918
108.50005727045102,1.3712371770838752,0.7271964896467782,1.1614765982306396,-1.0180100567337091
110.61190406409747,1.3188564824461502,0.7556512497978268,1.0683209691181335,-1.0787669787975969
111.95834110726038,1.3155972217236074,0.7171618047880112,1.1336491547459682,-1.184990506970143
113.5539692291911,1.3428087388054872,0.7702863398633478,1.1449582293015212,-1.041337533431283
114.90350927160794,1.306499230350644,0.7503900631805526,1.199491796122284,-1.0264921417705146
116.59142196097018,1.3394657891343562,0.7081932794024222,1.0664799716829139,-1.0244173291409606
118.47436506052165,1.3515885203232096,0.7327776661650133,0.9814609055725513,-0.9787187835001522
121.04778847074972,1.363814408891632,0.7160674635040416,1.1423335555322092,-1.0884240576262587
123.04324057840007,1.3311835513948869,0.7384801363053938,1.2237129623824285,-0.9964899682723919
124.2323334933477,1.328921115449778,0.7614075875169628,1.195960276851174,-0.9682709507424856
125.6830748865256,1.3124605858818117,0.6778394838530509,1.144893121314457,-1.1136481747945204
128.17827387727056,1.3144212899518155,0.7221292615561901,1.1105114895212096,-1.0032710182815558
132.41044900178653,1.3305900329048674,0.705980638491589,1.1766081350342712,-1.0351929499311385
133.46068145140933,1.3457236808466972,0.7244671565009195,1.0878622331910694,-1.0117597882447402
137.83984776656146,1.3605781092264162,0.7034219671412627,1.161556382038396,-0.9807082272584037
145.8024390217384,1.319839058477136,0.6618525087533722,1.165192040202476,-1.0050131702525202
147.44508161327096,1.3776854774993532,0.6690775454054139,1.193378758650309,-1.01083929775516
152.06533493294322,1.3348551296681024,0.6470335960265805,1.2796162216397204,-0.9652266215722666
